Timestamp [us]	AccX [m/s²]	AccY [m/s²]	AccZ [m/s²]	OmgX [rad/s]	OmgY [rad/s]	OmgZ [rad/s]	NRpyX [rad]	NRpyY [rad]	NRpyZ [rad]	Vx [m/s]	Vy [m/s]	Vz [m/s]
8332470	 +0.024042	 +0.102570	 +9.673874	 -0.005459	 +0.002798	 -0.000478	 -3.036162	 -0.138808	 -2.961816	 -13.098313	 +1.277080	 -17.282352
8337470	 +0.049368	 +0.110698	 +9.670912	 -0.006614	 +0.003088	 -0.000240	 -3.036195	 -0.138872	 -2.961482	 -13.107760	 +1.274114	 -17.282140
8342470	 +0.058956	 +0.096456	 +9.698347	 -0.005988	 +0.003187	 +0.000199	 -3.036225	 -0.138935	 -2.961151	 -13.117258	 +1.271051	 -17.282048
8347470	 +0.022129	 +0.091380	 +9.743588	 -0.005759	 +0.002479	 +0.000184	 -3.036254	 -0.138995	 -2.960819	 -13.126600	 +1.267965	 -17.282202
8352470	 +0.025735	 +0.098874	 +9.698873	 -0.006228	 +0.002826	 +0.001349	 -3.036285	 -0.139056	 -2.960493	 -13.135944	 +1.264938	 -17.282137
8357470	 +0.053922	 +0.104410	 +9.712377	 -0.006949	 +0.002229	 +0.000990	 -3.036320	 -0.139115	 -2.960165	 -13.145440	 +1.261903	 -17.282121
8362470	 +0.039436	 +0.119629	 +9.695533	 -0.006579	 +0.002620	 +0.000801	 -3.036352	 -0.139175	 -2.959836	 -13.154872	 +1.258964	 -17.282039
8367470	 +0.019752	 +0.093266	 +9.687528	 -0.005530	 +0.001544	 +0.000634	 -3.036380	 -0.139230	 -2.959506	 -13.164182	 +1.255917	 -17.281917
8372470	 +0.030426	 +0.085622	 +9.717437	 -0.005730	 +0.002713	 -0.001121	 -3.036410	 -0.139292	 -2.959167	 -13.173554	 +1.252801	 -17.281930
8377470	 +0.058071	 +0.097282	 +9.739178	 -0.005790	 +0.002251	 -0.000636	 -3.036440	 -0.139351	 -2.958831	 -13.183087	 +1.249702	 -17.282038
8382470	 +0.045033	 +0.117353	 +9.748986	 -0.005792	 +0.002556	 +0.000204	 -3.036469	 -0.139411	 -2.958499	 -13.192585	 +1.246703	 -17.282213
8387470	 +0.038209	 +0.110184	 +9.730036	 -0.007085	 +0.002426	 +0.000915	 -3.036505	 -0.139470	 -2.958171	 -13.202033	 +1.243686	 -17.282294
8392470	 +0.042341	 +0.118989	 +9.726954	 -0.006339	 +0.001872	 +0.000681	 -3.036537	 -0.139527	 -2.957841	 -13.211511	 +1.240707	 -17.282362
8397470	 +0.046116	 +0.116373	 +9.685886	 -0.005375	 +0.002538	 +0.000401	 -3.036564	 -0.139587	 -2.957510	 -13.220982	 +1.237737	 -17.282222
8402470	 +0.040383	 +0.148310	 +9.688630	 -0.004441	 +0.001715	 -0.001322	 -3.036588	 -0.139644	 -2.957170	 -13.230461	 +1.234924	 -17.282115
8402470	 +0.040383	 +0.148310	 +9.688630	 -0.004441	 +0.001715	 -0.001322	 -3.036588	 -0.139644	 -2.957170	 -13.230461	 +1.234924	 -17.282115
8407470	 +0.028679	 +0.109664	 +9.687345	 -0.006486	 +0.003435	 +0.000322	 -3.036621	 -0.139709	 -2.956840	 -13.239845	 +1.231931	 -17.281991
8412470	 +0.037399	 +0.112339	 +9.675696	 -0.006204	 +0.003001	 -0.000632	 -3.036653	 -0.139771	 -2.956504	 -13.249270	 +1.228949	 -17.281804
8417470	 +0.048728	 +0.100117	 +9.675500	 -0.005683	 +0.003074	 -0.000442	 -3.036682	 -0.139835	 -2.956169	 -13.258741	 +1.225895	 -17.281601
8422470	 +0.037156	 +0.125910	 +9.702877	 -0.005582	 +0.002068	 +0.001077	 -3.036710	 -0.139892	 -2.955841	 -13.268199	 +1.222957	 -17.281553
8427470	 +0.022220	 +0.110040	 +9.739861	 -0.006038	 +0.002615	 +0.000639	 -3.036740	 -0.139952	 -2.955511	 -13.277592	 +1.219929	 -17.281689
8432470	 +0.003261	 +0.098160	 +9.712643	 -0.005715	 +0.003029	 -0.000295	 -3.036770	 -0.140015	 -2.955177	 -13.286868	 +1.216877	 -17.281698
8437470	 -0.003725	 +0.112568	 +9.674602	 -0.005490	 +0.000539	 -0.000296	 -3.036799	 -0.140065	 -2.954842	 -13.296105	 +1.213923	 -17.281530
8442470	 +0.035884	 +0.119959	 +9.721978	 -0.005636	 +0.002896	 +0.000548	 -3.036827	 -0.140127	 -2.954512	 -13.305570	 +1.210936	 -17.281572
8447470	 +0.023752	 +0.116090	 +9.668277	 -0.006147	 +0.002737	 +0.000532	 -3.036858	 -0.140188	 -2.954182	 -13.314944	 +1.207974	 -17.281357
8452470	 +0.045577	 +0.118228	 +9.659283	 -0.006874	 +0.002429	 +0.000188	 -3.036893	 -0.140248	 -2.953850	 -13.324422	 +1.205005	 -17.281082
8457470	 +0.057923	 +0.112689	 +9.690396	 -0.006828	 +0.002761	 +0.000970	 -3.036928	 -0.140308	 -2.953522	 -13.333976	 +1.201977	 -17.280948
8462470	 +0.033979	 +0.098571	 +9.669529	 -0.007246	 +0.002263	 +0.000877	 -3.036964	 -0.140367	 -2.953193	 -13.343389	 +1.198913	 -17.280720
8467470	 +0.010913	 +0.097963	 +9.724545	 -0.005678	 +0.002706	 +0.001374	 -3.036993	 -0.140427	 -2.952867	 -13.352723	 +1.195830	 -17.280778
8472487	 +0.019335	 +0.101781	 +9.698153	 -0.006013	 +0.002513	 +0.001115	 -3.037023	 -0.140486	 -2.952540	 -13.362090	 +1.192773	 -17.280702
8477487	 +0.040329	 +0.103613	 +9.693274	 -0.006868	 +0.002997	 +0.000206	 -3.037058	 -0.140549	 -2.952208	 -13.371559	 +1.189706	 -17.280588
8482488	 +0.012290	 +0.119046	 +9.716784	 -0.006477	 +0.003176	 +0.000266	 -3.037091	 -0.140612	 -2.951877	 -13.380924	 +1.186723	 -17.280617
8487493	 +0.014322	 +0.104076	 +9.704532	 -0.006349	 +0.003498	 -0.000486	 -3.037124	 -0.140677	 -2.951542	 -13.390279	 +1.183672	 -17.280575
8492470	 +0.026639	 +0.116709	 +9.687904	 -0.006324	 +0.002572	 +0.000665	 -3.036671	 -0.139153	 -2.950227	 -13.168673	 +1.127309	 -17.280008
8497470	 +0.033330	 +0.103150	 +9.681629	 -0.006399	 +0.003284	 -0.000387	 -3.036587	 -0.138835	 -2.949655	 -13.122241	 +1.111339	 -17.279746
8502470	 +0.044004	 +0.109014	 +9.674686	 -0.006644	 +0.003324	 +0.000224	 -3.036592	 -0.138807	 -2.949266	 -13.118157	 +1.105160	 -17.279530
8507470	 +0.029997	 +0.096960	 +9.698277	 -0.006482	 +0.003805	 -0.000495	 -3.036618	 -0.138851	 -2.948918	 -13.124219	 +1.101277	 -17.279452
8512470	 +0.031294	 +0.099128	 +9.698101	 -0.006638	 +0.003171	 +0.000461	 -3.036650	 -0.138909	 -2.948584	 -13.132759	 +1.097971	 -17.279378
8517470	 +0.053355	 +0.099437	 +9.668011	 -0.007225	 +0.002482	 -0.000798	 -3.036687	 -0.138968	 -2.948246	 -13.141986	 +1.094801	 -17.279141
8522470	 +0.024542	 +0.103640	 +9.688319	 -0.007443	 +0.003287	 +0.000952	 -3.036724	 -0.139031	 -2.947918	 -13.151235	 +1.091697	 -17.279026
8527469	 +0.026061	 +0.089195	 +9.695385	 -0.006719	 +0.003103	 -0.000742	 -3.036758	 -0.139094	 -2.947582	 -13.160518	 +1.088522	 -17.278938
8532470	 +0.017618	 +0.092807	 +9.697764	 -0.006070	 +0.002727	 +0.000099	 -3.036789	 -0.139156	 -2.947250	 -13.169776	 +1.085372	 -17.278867
8537470	 +0.059689	 +0.101612	 +9.726061	 -0.006900	 +0.001956	 -0.000421	 -3.036824	 -0.139213	 -2.946914	 -13.179268	 +1.082204	 -17.278911
8542470	 +0.044838	 +0.112899	 +9.678069	 -0.007077	 +0.002864	 +0.001789	 -3.036859	 -0.139274	 -2.946591	 -13.188674	 +1.079134	 -17.278733
8547470	 +0.041642	 +0.104015	 +9.662724	 -0.006552	 +0.001274	 +0.000049	 -3.036892	 -0.139328	 -2.946257	 -13.198049	 +1.076032	 -17.278478
8552470	 +0.021722	 +0.094213	 +9.680358	 -0.005347	 +0.002028	 +0.000470	 -3.036919	 -0.139385	 -2.945926	 -13.207328	 +1.072889	 -17.278318
8557470	 +0.020905	 +0.091895	 +9.676959	 -0.005743	 +0.001410	 -0.000434	 -3.036949	 -0.139440	 -2.945591	 -13.216602	 +1.069735	 -17.278140
8562470	 +0.039350	 +0.085699	 +9.688521	 -0.006259	 +0.003283	 +0.001301	 -3.036980	 -0.139503	 -2.945265	 -13.225967	 +1.066523	 -17.278003
8567470	 +0.030408	 +0.064936	 +9.684329	 -0.005118	 +0.003325	 -0.000236	 -3.037006	 -0.139567	 -2.944931	 -13.235268	 +1.063219	 -17.277840
8572470	 +0.037961	 +0.095123	 +9.694093	 -0.005239	 +0.002566	 -0.000205	 -3.037033	 -0.139628	 -2.944597	 -13.244644	 +1.060046	 -17.277734
8577470	 +0.044928	 +0.082861	 +9.689700	 -0.004374	 +0.003314	 -0.000179	 -3.037056	 -0.139692	 -2.944264	 -13.254040	 +1.056807	 -17.277596
8582470	 +0.047506	 +0.102990	 +9.674369	 -0.004824	 +0.002153	 -0.000129	 -3.037081	 -0.139750	 -2.943930	 -13.263464	 +1.053671	 -17.277389
8587470	 +0.036966	 +0.093683	 +9.684198	 -0.006694	 +0.002309	 -0.000294	 -3.037115	 -0.139809	 -2.943595	 -13.272834	 +1.050491	 -17.277233
8592470	 +0.034464	 +0.085379	 +9.674258	 -0.006696	 +0.002398	 +0.000167	 -3.037149	 -0.139868	 -2.943263	 -13.282180	 +1.047278	 -17.277025
8597470	 +0.043883	 +0.100723	 +9.660071	 -0.006614	 +0.003153	 +0.000136	 -3.037183	 -0.139931	 -2.942931	 -13.291582	 +1.044137	 -17.276747
8602470	 +0.049134	 +0.102220	 +9.684321	 -0.005617	 +0.002364	 +0.000191	 -3.037212	 -0.139991	 -2.942599	 -13.301027	 +1.040980	 -17.276586
8602470	 +0.049134	 +0.102220	 +9.684321	 -0.005617	 +0.002364	 +0.000191	 -3.037212	 -0.139991	 -2.942599	 -13.301027	 +1.040980	 -17.276586
8607470	 +0.057349	 +0.102016	 +9.679719	 -0.006194	 +0.002049	 +0.000566	 -3.037243	 -0.140048	 -2.942269	 -13.310511	 +1.037815	 -17.276395
8612470	 +0.026413	 +0.089843	 +9.717105	 -0.004962	 +0.001968	 +0.002024	 -3.037267	 -0.140104	 -2.941946	 -13.319856	 +1.034595	 -17.276404
8617470	 +0.036590	 +0.094203	 +9.688005	 -0.005232	 +0.002753	 +0.000885	 -3.037294	 -0.140165	 -2.941617	 -13.329240	 +1.031402	 -17.276265
8622470	 +0.032225	 +0.099986	 +9.705254	 -0.004584	 +0.002717	 +0.000265	 -3.037317	 -0.140226	 -2.941286	 -13.338621	 +1.028228	 -17.276215
8627470	 +0.034438	 +0.093372	 +9.707072	 -0.005015	 +0.001765	 +0.000019	 -3.037343	 -0.140282	 -2.940952	 -13.348009	 +1.025017	 -17.276168
8632470	 +0.037752	 +0.111331	 +9.695520	 -0.004785	 +0.002218	 +0.000964	 -3.037368	 -0.140340	 -2.940624	 -13.357427	 +1.021894	 -17.276072
8637470	 +0.062432	 +0.077877	 +9.696939	 -0.005267	 +0.002554	 -0.000497	 -3.037395	 -0.140400	 -2.940289	 -13.366932	 +1.018581	 -17.275947
8642470	 +0.053833	 +0.119570	 +9.670394	 -0.006177	 +0.002292	 -0.000428	 -3.037427	 -0.140459	 -2.939953	 -13.376427	 +1.015494	 -17.275719
8647470	 +0.050100	 +0.075825	 +9.728999	 -0.005983	 +0.002468	 -0.000369	 -3.037458	 -0.140519	 -2.939618	 -13.385892	 +1.012158	 -17.275758
8652470	 +0.022666	 +0.094926	 +9.719319	 -0.005000	 +0.003159	 +0.000531	 -3.037484	 -0.140582	 -2.939288	 -13.395242	 +1.008945	 -17.275777
8657470	 +0.032684	 +0.123584	 +9.711989	 -0.006242	 +0.002243	 +0.000165	 -3.037516	 -0.140640	 -2.938956	 -13.404669	 +1.005865	 -17.275769
8662470	 +0.013525	 +0.083768	 +9.705836	 -0.006019	 +0.003569	 +0.000518	 -3.037547	 -0.140705	 -2.938626	 -13.413958	 +1.002612	 -17.275722
8667470	 +0.041183	 +0.083742	 +9.691068	 -0.006368	 +0.003137	 -0.000503	 -3.037580	 -0.140768	 -2.938291	 -13.423376	 +0.999338	 -17.275584
8672487	 +0.043728	 +0.118416	 +9.704436	 -0.007055	 +0.001827	 -0.000224	 -3.037617	 -0.140825	 -2.937956	 -13.432853	 +0.996220	 -17.275525
8677488	 +0.026839	 +0.115442	 +9.682068	 -0.006040	 +0.003304	 +0.000161	 -3.037648	 -0.140888	 -2.937625	 -13.442234	 +0.993117	 -17.275367
8682486	 +0.030750	 +0.117975	 +9.685704	 -0.005823	 +0.003103	 +0.000800	 -3.037677	 -0.140951	 -2.937296	 -13.451641	 +0.990017	 -17.275224
8687487	 +0.036206	 +0.104608	 +9.693242	 -0.005400	 +0.002744	 +0.000288	 -3.037705	 -0.141011	 -2.936964	 -13.461067	 +0.986840	 -17.275107
8692470	 +0.028616	 +0.115696	 +9.679287	 -0.006089	 +0.002071	 +0.000934	 -3.037253	 -0.139477	 -2.935659	 -13.237694	 +0.934132	 -17.274735
8697470	 +0.019831	 +0.086652	 +9.701280	 -0.006745	 +0.001937	 +0.001351	 -3.037170	 -0.139149	 -2.935097	 -13.190739	 +0.918880	 -17.274625
8702470	 +0.012969	 +0.077773	 +9.706192	 -0.006199	 +0.001428	 +0.000404	 -3.037173	 -0.139110	 -2.934708	 -13.186356	 +0.912667	 -17.274578
8707470	 +0.026858	 +0.075704	 +9.678039	 -0.005930	 +0.001569	 -0.000732	 -3.037197	 -0.139144	 -2.934358	 -13.192313	 +0.908638	 -17.274391
8712470	 +0.011666	 +0.089882	 +9.706042	 -0.006960	 +0.001235	 -0.000177	 -3.037231	 -0.139192	 -2.934020	 -13.200714	 +0.905202	 -17.274362
8717470	 +0.046133	 +0.085561	 +9.681879	 -0.006544	 +0.002459	 +0.000721	 -3.037263	 -0.139250	 -2.933690	 -13.209865	 +0.901852	 -17.274189
8722470	 +0.014152	 +0.078488	 +9.692285	 -0.007149	 +0.003599	 +0.000071	 -3.037299	 -0.139315	 -2.933357	 -13.219006	 +0.898522	 -17.274085
8727470	 +0.032542	 +0.097976	 +9.692291	 -0.006422	 +0.002735	 +0.000536	 -3.037332	 -0.139375	 -2.933027	 -13.228296	 +0.895273	 -17.273977
8732470	 +0.022408	 +0.106581	 +9.689822	 -0.005858	 +0.003921	 -0.000926	 -3.037362	 -0.139443	 -2.932690	 -13.237554	 +0.892078	 -17.273869
8737470	 +0.038710	 +0.115916	 +9.662352	 -0.005767	 +0.002941	 -0.000128	 -3.037391	 -0.139505	 -2.932357	 -13.246891	 +0.888927	 -17.273617
8742470	 +0.033734	 +0.105869	 +9.685398	 -0.006348	 +0.003874	 +0.000367	 -3.037423	 -0.139571	 -2.932026	 -13.256208	 +0.885715	 -17.273476
8747470	 +0.016168	 +0.094996	 +9.685113	 -0.005577	 +0.002046	 +0.000508	 -3.037452	 -0.139629	 -2.931696	 -13.265430	 +0.882467	 -17.273341
8752470	 +0.023928	 +0.105851	 +9.701160	 -0.005983	 +0.002101	 -0.001070	 -3.037483	 -0.139687	 -2.931357	 -13.274714	 +0.879251	 -17.273284
8757470	 +0.044298	 +0.112941	 +9.689278	 -0.007240	 +0.001272	 +0.000507	 -3.037520	 -0.139740	 -2.931026	 -13.284099	 +0.876053	 -17.273157
8762470	 +0.053064	 +0.124322	 +9.674551	 -0.005828	 +0.001766	 +0.001026	 -3.037549	 -0.139796	 -2.930698	 -13.293533	 +0.872910	 -17.272958
8767470	 +0.045440	 +0.128189	 +9.683245	 -0.006123	 +0.002616	 +0.001169	 -3.037579	 -0.139856	 -2.930371	 -13.302940	 +0.869785	 -17.272807
8772470	 +0.036764	 +0.109551	 +9.677994	 -0.007172	 +0.002676	 +0.000885	 -3.037615	 -0.139916	 -2.930042	 -13.312285	 +0.866580	 -17.272627
8777470	 +0.030391	 +0.095983	 +9.690234	 -0.007119	 +0.002232	 +0.000877	 -3.037651	 -0.139974	 -2.929714	 -13.321592	 +0.863306	 -17.272504
8782470	 +0.028054	 +0.115122	 +9.707890	 -0.005870	 +0.001948	 +0.000328	 -3.037681	 -0.140031	 -2.929382	 -13.330921	 +0.860113	 -17.272479
8787470	 +0.020535	 +0.114263	 +9.692041	 -0.006089	 +0.003272	 +0.001243	 -3.037711	 -0.140094	 -2.929056	 -13.340207	 +0.856933	 -17.272380
8792470	 +0.002037	 +0.111119	 +9.690920	 -0.006173	 +0.003036	 +0.000193	 -3.037743	 -0.140156	 -2.928724	 -13.349401	 +0.853755	 -17.272287
8797470	 -0.001018	 +0.106317	 +9.682844	 -0.005257	 +0.002168	 +0.000364	 -3.037770	 -0.140214	 -2.928392	 -13.358572	 +0.850560	 -17.272153
8802470	 +0.022618	 +0.106428	 +9.674999	 -0.006523	 +0.002650	 +0.001253	 -3.037803	 -0.140274	 -2.928066	 -13.367855	 +0.847344	 -17.271963
8802470	 +0.022618	 +0.106428	 +9.674999	 -0.006523	 +0.002650	 +0.001253	 -3.037803	 -0.140274	 -2.928066	 -13.367855	 +0.847344	 -17.271963
8807470	 +0.023699	 +0.087266	 +9.673435	 -0.005522	 +0.002377	 +0.000821	 -3.037831	 -0.140332	 -2.927737	 -13.377124	 +0.844032	 -17.271753
8812470	 +0.037204	 +0.088214	 +9.716259	 -0.005928	 +0.002321	 +0.000174	 -3.037861	 -0.140391	 -2.927405	 -13.386486	 +0.840681	 -17.271746
8817470	 +0.054185	 +0.070791	 +9.666141	 -0.006786	 +0.002059	 +0.000604	 -3.037896	 -0.140448	 -2.927074	 -13.395883	 +0.837258	 -17.271471
8822470	 +0.022722	 +0.071073	 +9.690405	 -0.005049	 +0.002254	 +0.000582	 -3.037921	 -0.140506	 -2.926744	 -13.405144	 +0.833852	 -17.271336
8827470	 +0.040687	 +0.116092	 +9.692578	 -0.005253	 +0.001462	 +0.000740	 -3.037948	 -0.140560	 -2.926414	 -13.414546	 +0.830641	 -17.271223
8832470	 +0.057734	 +0.130216	 +9.704640	 -0.005952	 +0.001157	 +0.000479	 -3.037979	 -0.140613	 -2.926083	 -13.424055	 +0.827470	 -17.271164
8837470	 +0.048854	 +0.109397	 +9.685712	 -0.005716	 +0.001745	 -0.001722	 -3.038010	 -0.140670	 -2.925741	 -13.433489	 +0.824218	 -17.271006
8842470	 +0.071488	 +0.109219	 +9.701150	 -0.005631	 +0.002500	 -0.000662	 -3.038039	 -0.140730	 -2.925404	 -13.443043	 +0.820928	 -17.270907
8847470	 +0.054858	 +0.085247	 +9.684533	 -0.005922	 +0.003258	 -0.000468	 -3.038070	 -0.140793	 -2.925069	 -13.452482	 +0.817549	 -17.270726
8852470	 +0.045633	 +0.120942	 +9.724805	 -0.005523	 +0.002680	 +0.000143	 -3.038099	 -0.140854	 -2.924737	 -13.461941	 +0.814323	 -17.270767
8857470	 +0.054035	 +0.099621	 +9.708077	 -0.005464	 +0.003516	 +0.000411	 -3.038127	 -0.140918	 -2.924406	 -13.471410	 +0.810994	 -17.270709
8862470	 +0.050578	 +0.086114	 +9.682823	 -0.005068	 +0.002324	 -0.000248	 -3.038154	 -0.140977	 -2.924072	 -13.480834	 +0.807618	 -17.270522
8867470	 +0.016258	 +0.105765	 +9.716748	 -0.007278	 +0.002990	 +0.000221	 -3.038191	 -0.141039	 -2.923740	 -13.490136	 +0.804348	 -17.270534
8872470	 +0.025703	 +0.113829	 +9.706531	 -0.006568	 +0.003569	 -0.000514	 -3.038225	 -0.141104	 -2.923405	 -13.499490	 +0.801112	 -17.270494
8877487	 +0.033622	 +0.105042	 +9.729348	 -0.005995	 +0.002008	 -0.000248	 -3.038257	 -0.141161	 -2.923070	 -13.508887	 +0.797808	 -17.270555
8882493	 +0.034734	 +0.107983	 +9.719531	 -0.006147	 +0.002656	 -0.001112	 -3.038289	 -0.141222	 -2.922732	 -13.518289	 +0.794521	 -17.270568
8887487	 +0.051954	 +0.106957	 +9.671707	 -0.006320	 +0.002852	 -0.000031	 -3.038322	 -0.141283	 -2.922399	 -13.527749	 +0.791240	 -17.270333
8892470	 +0.060156	 +0.103430	 +9.677240	 -0.006633	 +0.002949	 -0.000271	 -3.037866	 -0.139823	 -2.921119	 -13.313102	 +0.739829	 -17.268682
8897470	 +0.058981	 +0.088168	 +9.679747	 -0.005390	 +0.002369	 -0.000172	 -3.037775	 -0.139514	 -2.920557	 -13.268376	 +0.724808	 -17.268137
8902470	 +0.060588	 +0.090350	 +9.700573	 -0.004677	 +0.000826	 -0.000753	 -3.037771	 -0.139477	 -2.920164	 -13.264707	 +0.718584	 -17.267960
8907470	 +0.041917	 +0.085264	 +9.664617	 -0.005784	 +0.002331	 -0.000005	 -3.037794	 -0.139515	 -2.919818	 -13.270831	 +0.714504	 -17.267681
8912470	 +0.040541	 +0.111481	 +9.666163	 -0.006007	 +0.001624	 +0.000399	 -3.037823	 -0.139565	 -2.919483	 -13.279374	 +0.711061	 -17.267438
8917470	 +0.027167	 +0.099227	 +9.665338	 -0.006931	 +0.002371	 +0.000479	 -3.037857	 -0.139622	 -2.919152	 -13.288417	 +0.707697	 -17.267197
8922470	 +0.049525	 +0.100522	 +9.688253	 -0.006949	 +0.002377	 -0.000370	 -3.037893	 -0.139681	 -2.918817	 -13.297723	 +0.704327	 -17.267055
8927470	 +0.044059	 +0.101499	 +9.709566	 -0.005249	 +0.002473	 -0.000338	 -3.037920	 -0.139741	 -2.918482	 -13.307053	 +0.700958	 -17.267022
8932470	 +0.017680	 +0.103441	 +9.724037	 -0.005945	 +0.001589	 +0.000599	 -3.037950	 -0.139795	 -2.918151	 -13.316275	 +0.697618	 -17.267079
8937470	 +0.025207	 +0.127731	 +9.695920	 -0.006853	 +0.003058	 -0.000322	 -3.037985	 -0.139858	 -2.917817	 -13.325550	 +0.694404	 -17.267005
8942469	 +0.025811	 +0.138591	 +9.669322	 -0.005923	 +0.003304	 +0.000199	 -3.038016	 -0.139922	 -2.917485	 -13.334829	 +0.691257	 -17.266803
8947470	 +0.028239	 +0.095466	 +9.705753	 -0.005421	 +0.001945	 -0.000158	 -3.038044	 -0.139979	 -2.917151	 -13.344092	 +0.687873	 -17.266757
8952470	 +0.042422	 +0.107883	 +9.685273	 -0.005046	 +0.001938	 -0.001032	 -3.038070	 -0.140036	 -2.916813	 -13.353428	 +0.684545	 -17.266606
8957470	 +0.021678	 +0.085111	 +9.695406	 -0.005234	 +0.002420	 -0.000135	 -3.038098	 -0.140095	 -2.916479	 -13.362645	 +0.681120	 -17.266507
8962470	 +0.042630	 +0.098106	 +9.671693	 -0.005270	 +0.002120	 +0.000064	 -3.038125	 -0.140153	 -2.916146	 -13.371967	 +0.677747	 -17.266282
8967470	 +0.048085	 +0.115044	 +9.689857	 -0.005891	 +0.002196	 -0.000573	 -3.038156	 -0.140211	 -2.915810	 -13.381348	 +0.674437	 -17.266151
8972470	 +0.066366	 +0.096480	 +9.724106	 -0.006473	 +0.002402	 -0.000423	 -3.038189	 -0.140271	 -2.915475	 -13.390816	 +0.670991	 -17.266166
8977470	 +0.028488	 +0.091048	 +9.697507	 -0.005440	 +0.002448	 +0.000978	 -3.038216	 -0.140329	 -2.915146	 -13.400081	 +0.667577	 -17.266072
8982470	 +0.036593	 +0.109238	 +9.678454	 -0.005321	 +0.002512	 +0.000030	 -3.038244	 -0.140389	 -2.914813	 -13.409399	 +0.664252	 -17.265889
8987470	 +0.030709	 +0.087670	 +9.660824	 -0.005605	 +0.003382	 +0.000906	 -3.038272	 -0.140452	 -2.914485	 -13.418655	 +0.660838	 -17.265612
8992470	 +0.036173	 +0.094043	 +9.672978	 -0.005452	 +0.003152	 -0.000211	 -3.038301	 -0.140515	 -2.914152	 -13.427954	 +0.657438	 -17.265393
8997469	 +0.030451	 +0.075329	 +9.711027	 -0.004707	 +0.002581	 -0.000219	 -3.038325	 -0.140575	 -2.913817	 -13.437226	 +0.653927	 -17.265355
9002470	 +0.025160	 +0.111950	 +9.712601	 -0.005713	 +0.002753	 +0.000526	 -3.038354	 -0.140636	 -2.913487	 -13.446520	 +0.650596	 -17.265347
9002470	 +0.025160	 +0.111950	 +9.712601	 -0.005713	 +0.002753	 +0.000526	 -3.038354	 -0.140636	 -2.913487	 -13.446520	 +0.650596	 -17.265347
9007470	 +0.020693	 +0.101271	 +9.702734	 -0.005216	 +0.002679	 -0.000101	 -3.038382	 -0.140696	 -2.913153	 -13.455776	 +0.647221	 -17.265287
9012470	 +0.041641	 +0.103082	 +9.669437	 -0.005089	 +0.003824	 -0.000011	 -3.038408	 -0.140762	 -2.912821	 -13.465118	 +0.643852	 -17.265049
9017470	 +0.050341	 +0.120560	 +9.685965	 -0.005257	 +0.002516	 +0.000818	 -3.038435	 -0.140822	 -2.912492	 -13.474535	 +0.640544	 -17.264894
9022470	 +0.058536	 +0.126927	 +9.675224	 -0.005088	 +0.001439	 +0.001363	 -3.038461	 -0.140875	 -2.912165	 -13.483995	 +0.637262	 -17.264683
9027470	 +0.068309	 +0.118124	 +9.686603	 -0.006160	 +0.001182	 +0.001012	 -3.038492	 -0.140927	 -2.911836	 -13.493499	 +0.633916	 -17.264516
9032470	 +0.051060	 +0.102091	 +9.687489	 -0.006235	 +0.002242	 -0.000101	 -3.038524	 -0.140986	 -2.911503	 -13.502904	 +0.630510	 -17.264358
9037470	 +0.046129	 +0.104401	 +9.678647	 -0.007566	 +0.003208	 -0.000188	 -3.038563	 -0.141049	 -2.911169	 -13.512284	 +0.627124	 -17.264160
9042470	 +0.027485	 +0.116440	 +9.696753	 -0.006289	 +0.002741	 -0.000938	 -3.038597	 -0.141110	 -2.910831	 -13.521602	 +0.623803	 -17.264070
9047470	 +0.021185	 +0.095042	 +9.678656	 -0.006645	 +0.002070	 -0.000268	 -3.038631	 -0.141167	 -2.910496	 -13.530855	 +0.620396	 -17.263884
9052470	 +0.023874	 +0.115942	 +9.667049	 -0.007280	 +0.001712	 +0.000236	 -3.038669	 -0.141223	 -2.910164	 -13.540142	 +0.617092	 -17.263649
9057470	 +0.044460	 +0.093000	 +9.693095	 -0.007576	 +0.002738	 +0.000095	 -3.038708	 -0.141283	 -2.909832	 -13.549517	 +0.613636	 -17.263516
9062470	 +0.035178	 +0.096387	 +9.699066	 -0.006423	 +0.001963	 -0.000061	 -3.038741	 -0.141340	 -2.909498	 -13.558857	 +0.610200	 -17.263420
9067470	 +0.037804	 +0.127570	 +9.686272	 -0.006129	 +0.002480	 +0.000463	 -3.038773	 -0.141399	 -2.909167	 -13.568243	 +0.606918	 -17.263274
9072470	 +0.031708	 +0.116279	 +9.705849	 -0.005774	 +0.002470	 +0.000348	 -3.038803	 -0.141458	 -2.908836	 -13.577598	 +0.603573	 -17.263223
9077493	 +0.016841	 +0.078725	 +9.679401	 -0.007344	 +0.002139	 -0.000218	 -3.038841	 -0.141516	 -2.908501	 -13.586823	 +0.600079	 -17.263032
9082487	 +0.026136	 +0.095378	 +9.652891	 -0.006521	 +0.001660	 +0.000549	 -3.038875	 -0.141571	 -2.908170	 -13.596100	 +0.596671	 -17.262713
9087487	 +0.013377	 +0.100821	 +9.726347	 -0.006040	 +0.002114	 +0.001559	 -3.038905	 -0.141627	 -2.907845	 -13.605366	 +0.593253	 -17.262766
9092470	 +0.009070	 +0.101058	 +9.696586	 -0.006300	 +0.002717	 +0.000210	 -3.038448	 -0.140154	 -2.906575	 -13.388431	 +0.545470	 -17.261530
