Timestamp [us]	AccX [m/s²]	AccY [m/s²]	AccZ [m/s²]	OmgX [rad/s]	OmgY [rad/s]	OmgZ [rad/s]	NRpyX [rad]	NRpyY [rad]	NRpyZ [rad]	Vx [m/s]	Vy [m/s]	Vz [m/s]
8882707	 +2.545055	 -5.922549	 -7.599386	 -0.007065	 +0.001216	 -0.000096	 +0.184531	 +0.485525	 -2.709681	 -51.811937	 +47.022090	 -2.755151
8887706	 +2.521175	 -5.915528	 -7.588515	 -0.006910	 +0.001542	 -0.000148	 +0.184384	 +0.485599	 -2.710053	 -51.809641	 +47.044783	 -2.746164
8892679	 +2.510248	 -5.895505	 -7.568504	 -0.006847	 +0.001868	 +0.000343	 +0.184239	 +0.485674	 -2.710421	 -51.807310	 +47.067404	 -2.737044
8897469	 +2.540176	 -5.917107	 -7.564850	 -0.006555	 +0.001946	 -0.000022	 +0.196294	 +0.487887	 -2.712925	 -50.325181	 +46.537110	 -3.475394
8902469	 +2.538519	 -5.912971	 -7.595756	 -0.006570	 +0.001936	 +0.000996	 +0.199098	 +0.488482	 -2.713804	 -49.965112	 +46.425853	 -3.647093
8907469	 +2.511961	 -5.911805	 -7.584682	 -0.006150	 +0.002893	 +0.001361	 +0.199670	 +0.488691	 -2.714290	 -49.875903	 +46.415821	 -3.681828
8912469	 +2.552966	 -5.912309	 -7.551406	 -0.005558	 +0.001434	 +0.001331	 +0.199705	 +0.488798	 -2.714683	 -49.852358	 +46.430150	 -3.683470
8917469	 +2.556105	 -5.933311	 -7.545050	 -0.006047	 +0.001290	 +0.000739	 +0.199606	 +0.488882	 -2.715057	 -49.844665	 +46.450474	 -3.677129
8922462	 +2.549407	 -5.920773	 -7.562692	 -0.005889	 +0.003078	 +0.001197	 +0.199478	 +0.488969	 -2.715421	 -49.840687	 +46.472182	 -3.668909
8927469	 +2.544492	 -5.920333	 -7.573170	 -0.005147	 +0.002749	 -0.000002	 +0.199342	 +0.489054	 -2.715790	 -49.837573	 +46.494247	 -3.660253
8932469	 +2.532623	 -5.911008	 -7.586669	 -0.007020	 +0.002420	 +0.000944	 +0.199198	 +0.489136	 -2.716155	 -49.834579	 +46.516378	 -3.651504
8937469	 +2.553358	 -5.915475	 -7.618314	 -0.006486	 +0.002207	 +0.002218	 +0.199059	 +0.489216	 -2.716513	 -49.831642	 +46.538519	 -3.642913
8942469	 +2.567106	 -5.900544	 -7.604085	 -0.006653	 +0.002934	 +0.001073	 +0.198917	 +0.489300	 -2.716876	 -49.828777	 +46.560576	 -3.634271
8947469	 +2.520588	 -5.905240	 -7.603087	 -0.006867	 +0.002080	 +0.000860	 +0.198772	 +0.489381	 -2.717241	 -49.825730	 +46.582745	 -3.625514
8952469	 +2.565864	 -5.892580	 -7.559420	 -0.006484	 +0.002297	 +0.000262	 +0.198628	 +0.489463	 -2.717609	 -49.822949	 +46.604777	 -3.616661
8957469	 +2.550122	 -5.944542	 -7.567737	 -0.006089	 +0.002478	 -0.000366	 +0.198484	 +0.489546	 -2.717981	 -49.820159	 +46.627085	 -3.607847
8962469	 +2.539422	 -5.927261	 -7.612902	 -0.005551	 +0.002080	 -0.000518	 +0.198343	 +0.489628	 -2.718354	 -49.817176	 +46.649338	 -3.599186
8967469	 +2.556211	 -5.909972	 -7.575655	 -0.005153	 +0.001646	 +0.000232	 +0.198205	 +0.489707	 -2.718724	 -49.814321	 +46.671486	 -3.590384
8972469	 +2.583303	 -5.907716	 -7.548476	 -0.005409	 +0.002299	 +0.000351	 +0.198066	 +0.489788	 -2.719092	 -49.811632	 +46.693576	 -3.581524
8977469	 +2.554088	 -5.913211	 -7.575186	 -0.005152	 +0.002540	 -0.000327	 +0.197927	 +0.489872	 -2.719463	 -49.808757	 +46.715750	 -3.572712
8982469	 +2.549841	 -5.893905	 -7.582608	 -0.005594	 +0.002829	 +0.001544	 +0.197791	 +0.489955	 -2.719824	 -49.805809	 +46.737847	 -3.563902
8987462	 +2.556579	 -5.897165	 -7.558053	 -0.006479	 +0.003124	 +0.000407	 +0.197647	 +0.490041	 -2.720191	 -49.802947	 +46.759951	 -3.555001
8992469	 +2.538948	 -5.916550	 -7.567426	 -0.005397	 +0.002850	 +0.001401	 +0.197511	 +0.490124	 -2.720552	 -49.800014	 +46.782184	 -3.546113
8997469	 +2.565945	 -5.912634	 -7.579411	 -0.005930	 +0.000254	 -0.000049	 +0.197368	 +0.490196	 -2.720925	 -49.797147	 +46.804355	 -3.537333
9002469	 +2.549445	 -5.898917	 -7.578321	 -0.006596	 +0.001269	 -0.000056	 +0.197221	 +0.490272	 -2.721297	 -49.794186	 +46.826498	 -3.528495
9007469	 +2.550689	 -5.914669	 -7.574452	 -0.006779	 +0.002101	 -0.000341	 +0.197074	 +0.490353	 -2.721669	 -49.791257	 +46.848717	 -3.519653
9007469	 +2.550689	 -5.914669	 -7.574452	 -0.006779	 +0.002101	 -0.000341	 +0.197074	 +0.490353	 -2.721669	 -49.791257	 +46.848717	 -3.519653
9012469	 +2.534113	 -5.898371	 -7.579202	 -0.005945	 +0.002507	 -0.000231	 +0.196931	 +0.490436	 -2.722040	 -49.788218	 +46.870893	 -3.510775
9017462	 +2.516690	 -5.899601	 -7.572744	 -0.005821	 +0.002710	 -0.000667	 +0.196787	 +0.490521	 -2.722414	 -49.785117	 +46.893112	 -3.501826
9022469	 +2.511626	 -5.895260	 -7.596617	 -0.007085	 +0.001476	 +0.000603	 +0.196640	 +0.490598	 -2.722782	 -49.781920	 +46.915327	 -3.492961
9027469	 +2.560344	 -5.890968	 -7.576777	 -0.007354	 +0.001947	 +0.000062	 +0.196490	 +0.490677	 -2.723152	 -49.778958	 +46.937439	 -3.484118
9032469	 +2.553911	 -5.905217	 -7.596975	 -0.007401	 +0.002122	 -0.000451	 +0.196339	 +0.490759	 -2.723525	 -49.775934	 +46.959633	 -3.475357
9037469	 +2.569917	 -5.922268	 -7.598344	 -0.007184	 +0.001826	 +0.000150	 +0.196190	 +0.490838	 -2.723895	 -49.772990	 +46.981885	 -3.466649
9042469	 +2.553558	 -5.899464	 -7.610879	 -0.006857	 +0.002603	 +0.000575	 +0.196044	 +0.490920	 -2.724262	 -49.769906	 +47.004064	 -3.457935
9047469	 +2.564538	 -5.890576	 -7.610627	 -0.006525	 +0.002970	 -0.000553	 +0.195897	 +0.491005	 -2.724635	 -49.766844	 +47.026188	 -3.449234
9052469	 +2.545604	 -5.903702	 -7.563377	 -0.006678	 +0.002737	 +0.000224	 +0.195751	 +0.491088	 -2.725004	 -49.763836	 +47.048411	 -3.440292
9057469	 +2.558421	 -5.893355	 -7.559162	 -0.006742	 +0.001397	 +0.000009	 +0.195604	 +0.491165	 -2.725375	 -49.760867	 +47.070566	 -3.431350
9062469	 +2.535544	 -5.883845	 -7.580921	 -0.005773	 +0.001709	 +0.001223	 +0.195465	 +0.491242	 -2.725739	 -49.757728	 +47.092724	 -3.422437
9067463	 +2.498173	 -5.913453	 -7.594732	 -0.005889	 +0.002829	 +0.000669	 +0.195324	 +0.491325	 -2.726105	 -49.754444	 +47.115092	 -3.413517
9072487	 +2.530284	 -5.904141	 -7.560934	 -0.006186	 +0.002742	 +0.001102	 +0.195183	 +0.491408	 -2.726470	 -49.751351	 +47.137362	 -3.404515
9077486	 +2.543178	 -5.910543	 -7.552490	 -0.005514	 +0.002387	 +0.000239	 +0.195043	 +0.491489	 -2.726839	 -49.748335	 +47.159644	 -3.395510
9082688	 +2.548290	 -5.885769	 -7.555528	 -0.005507	 +0.000883	 +0.000436	 +0.194902	 +0.491563	 -2.727208	 -49.745287	 +47.181807	 -3.386505
9087702	 +2.534463	 -5.915868	 -7.563727	 -0.006741	 +0.001716	 +0.000080	 +0.194755	 +0.491641	 -2.727579	 -49.742201	 +47.204141	 -3.377525
9092680	 +2.558099	 -5.918563	 -7.553369	 -0.004881	 +0.003082	 +0.000913	 +0.194620	 +0.491725	 -2.727944	 -49.739233	 +47.226450	 -3.368556
9097469	 +2.524764	 -5.910901	 -7.554481	 -0.006072	 +0.004257	 +0.000011	 +0.206399	 +0.493723	 -2.730224	 -48.336676	 +46.673216	 -4.071720
9102469	 +2.562675	 -5.920333	 -7.540872	 -0.006191	 +0.003599	 -0.001394	 +0.209130	 +0.494276	 -2.731062	 -47.995420	 +46.556153	 -4.234827
9107469	 +2.580315	 -5.913233	 -7.589146	 -0.006492	 +0.002103	 +0.000143	 +0.209679	 +0.494472	 -2.731543	 -47.910303	 +46.544349	 -4.267767
9112469	 +2.564237	 -5.915975	 -7.595291	 -0.006588	 +0.001559	 -0.000633	 +0.209698	 +0.494582	 -2.731944	 -47.886962	 +46.558022	 -4.269208
9117469	 +2.554242	 -5.902185	 -7.555318	 -0.006334	 +0.002580	 +0.000465	 +0.209594	 +0.494675	 -2.732318	 -47.878591	 +46.577794	 -4.262834
9122469	 +2.567509	 -5.914973	 -7.567471	 -0.006057	 +0.002886	 -0.000197	 +0.209459	 +0.494765	 -2.732690	 -47.873862	 +46.599090	 -4.254716
9127469	 +2.553494	 -5.904094	 -7.580444	 -0.007232	 +0.002643	 +0.001177	 +0.209315	 +0.494852	 -2.733053	 -47.869890	 +46.620723	 -4.246164
9132469	 +2.533411	 -5.906388	 -7.564527	 -0.006318	 +0.002732	 +0.000763	 +0.209172	 +0.494939	 -2.733419	 -47.866084	 +46.642492	 -4.237388
9137469	 +2.516213	 -5.911600	 -7.574952	 -0.006992	 +0.002367	 +0.001469	 +0.209027	 +0.495024	 -2.733780	 -47.862230	 +46.664341	 -4.228591
9142469	 +2.543739	 -5.902629	 -7.545449	 -0.006479	 +0.001002	 +0.000816	 +0.208882	 +0.495102	 -2.734147	 -47.858557	 +46.686110	 -4.219715
9147469	 +2.564986	 -5.912172	 -7.558524	 -0.006172	 +0.001632	 +0.000110	 +0.208737	 +0.495184	 -2.734518	 -47.854944	 +46.707894	 -4.210949
9152469	 +2.556996	 -5.913486	 -7.564901	 -0.006740	 +0.002447	 +0.000222	 +0.208590	 +0.495270	 -2.734886	 -47.851279	 +46.729703	 -4.202190
9157469	 +2.545916	 -5.913221	 -7.571611	 -0.005983	 +0.001425	 +0.000492	 +0.208446	 +0.495351	 -2.735255	 -47.847544	 +46.751535	 -4.193429
9162469	 +2.539038	 -5.940548	 -7.578975	 -0.006311	 +0.002769	 -0.000169	 +0.208300	 +0.495439	 -2.735625	 -47.843795	 +46.773511	 -4.184705
9167469	 +2.572503	 -5.923161	 -7.585276	 -0.005464	 +0.002700	 -0.000733	 +0.208157	 +0.495526	 -2.735999	 -47.840132	 +46.795351	 -4.176068
9172469	 +2.557735	 -5.921527	 -7.579649	 -0.006693	 +0.001444	 -0.000746	 +0.208007	 +0.495608	 -2.736375	 -47.836412	 +46.817217	 -4.167368
9177469	 +2.554140	 -5.924092	 -7.584216	 -0.005114	 +0.001752	 +0.000678	 +0.207868	 +0.495690	 -2.736742	 -47.832664	 +46.839106	 -4.158677
9182469	 +2.527513	 -5.922036	 -7.549058	 -0.004505	 +0.002404	 +0.000821	 +0.207733	 +0.495775	 -2.737107	 -47.828885	 +46.861035	 -4.149767
9187469	 +2.536337	 -5.923157	 -7.564759	 -0.006518	 +0.002430	 +0.000254	 +0.207587	 +0.495861	 -2.737476	 -47.825097	 +46.882960	 -4.140943
9192469	 +2.544472	 -5.897786	 -7.575789	 -0.007048	 +0.002696	 -0.000226	 +0.207437	 +0.495948	 -2.737847	 -47.821268	 +46.904756	 -4.132159
9197469	 +2.567586	 -5.891572	 -7.561222	 -0.006283	 +0.002190	 -0.000241	 +0.207290	 +0.496033	 -2.738219	 -47.817554	 +46.926489	 -4.123359
9202469	 +2.571844	 -5.910954	 -7.560914	 -0.006504	 +0.002606	 +0.000218	 +0.207144	 +0.496119	 -2.738588	 -47.813879	 +46.948311	 -4.114581
9207469	 +2.560362	 -5.902034	 -7.574585	 -0.006336	 +0.001615	 -0.000214	 +0.206997	 +0.496201	 -2.738961	 -47.810101	 +46.970114	 -4.105824
9207469	 +2.560362	 -5.902034	 -7.574585	 -0.006336	 +0.001615	 -0.000214	 +0.206997	 +0.496201	 -2.738961	 -47.810101	 +46.970114	 -4.105824
9212469	 +2.530081	 -5.923868	 -7.574566	 -0.005610	 +0.001343	 +0.000224	 +0.206854	 +0.496281	 -2.739331	 -47.806226	 +46.992078	 -4.097011
9217469	 +2.527307	 -5.942013	 -7.555984	 -0.005606	 +0.001978	 -0.000719	 +0.206709	 +0.496365	 -2.739706	 -47.802406	 +47.014135	 -4.088124
9222469	 +2.523850	 -5.921991	 -7.567201	 -0.005594	 +0.001918	 -0.000260	 +0.206565	 +0.496448	 -2.740078	 -47.798506	 +47.036108	 -4.079256
9227469	 +2.526521	 -5.893733	 -7.562714	 -0.005987	 +0.002167	 +0.000013	 +0.206420	 +0.496532	 -2.740449	 -47.794578	 +47.057951	 -4.070346
9232469	 +2.524121	 -5.917510	 -7.556825	 -0.006533	 +0.002015	 -0.000968	 +0.206270	 +0.496617	 -2.740825	 -47.790684	 +47.079912	 -4.061423
9237469	 +2.534290	 -5.915610	 -7.592758	 -0.006527	 +0.002582	 -0.000119	 +0.206122	 +0.496703	 -2.741196	 -47.786728	 +47.101853	 -4.052673
9242462	 +2.519743	 -5.931517	 -7.597088	 -0.005533	 +0.001416	 +0.000932	 +0.205982	 +0.496782	 -2.741563	 -47.782717	 +47.123899	 -4.043919
9247469	 +2.543658	 -5.957554	 -7.597565	 -0.005895	 +0.001680	 +0.000039	 +0.205837	 +0.496864	 -2.741934	 -47.778832	 +47.146031	 -4.035243
9252469	 +2.549582	 -5.916225	 -7.575860	 -0.006968	 +0.002422	 -0.000014	 +0.205687	 +0.496949	 -2.742305	 -47.774960	 +47.167964	 -4.026448
9257469	 +2.542201	 -5.909245	 -7.592790	 -0.006000	 +0.002271	 -0.000613	 +0.205540	 +0.497034	 -2.742679	 -47.770995	 +47.189881	 -4.017698
9262469	 +2.552856	 -5.895875	 -7.564553	 -0.006570	 +0.001091	 -0.000614	 +0.205390	 +0.497113	 -2.743055	 -47.767118	 +47.211722	 -4.008837
9267469	 +2.540469	 -5.900700	 -7.580554	 -0.006247	 +0.001822	 +0.000028	 +0.205244	 +0.497195	 -2.743426	 -47.763150	 +47.233610	 -4.000016
9272480	 +2.561477	 -5.943067	 -7.570601	 -0.006197	 +0.002637	 +0.000765	 +0.205100	 +0.497280	 -2.743792	 -47.759347	 +47.255667	 -3.991237
9277487	 +2.575856	 -5.930956	 -7.564710	 -0.005476	 +0.002949	 +0.000741	 +0.204959	 +0.497367	 -2.744158	 -47.755593	 +47.277648	 -3.982453
9282729	 +2.563968	 -5.923068	 -7.578420	 -0.006910	 +0.002704	 +0.000517	 +0.204811	 +0.497453	 -2.744526	 -47.751735	 +47.299617	 -3.973689
9287690	 +2.562857	 -5.951413	 -7.549110	 -0.006528	 +0.001600	 +0.001148	 +0.204666	 +0.497532	 -2.744891	 -47.747983	 +47.321728	 -3.964818
9292643	 +2.536897	 -5.942585	 -7.574216	 -0.006357	 +0.002203	 +0.002145	 +0.204524	 +0.497614	 -2.745250	 -47.744038	 +47.343844	 -3.955982
9297462	 +2.533428	 -5.933606	 -7.599520	 -0.005820	 +0.003749	 +0.001556	 +0.216058	 +0.499401	 -2.747329	 -46.415090	 +46.769622	 -4.626917
9302469	 +2.553239	 -5.905756	 -7.581492	 -0.006726	 +0.002442	 -0.000393	 +0.218727	 +0.499900	 -2.748116	 -46.090823	 +46.647153	 -4.782373
9307469	 +2.542144	 -5.912677	 -7.580091	 -0.006660	 +0.002757	 +0.000965	 +0.219261	 +0.500089	 -2.748580	 -46.009082	 +46.633856	 -4.813349
9312469	 +2.553000	 -5.933502	 -7.578951	 -0.007192	 +0.003069	 -0.000174	 +0.219274	 +0.500206	 -2.748975	 -45.985977	 +46.646991	 -4.814314
9317469	 +2.543621	 -5.921150	 -7.560611	 -0.005636	 +0.004274	 +0.000006	 +0.219171	 +0.500310	 -2.749348	 -45.976998	 +46.666451	 -4.807907
9322469	 +2.521880	 -5.915524	 -7.594705	 -0.007567	 +0.002713	 +0.001711	 +0.219032	 +0.500401	 -2.749710	 -45.971239	 +46.687458	 -4.799834
9327469	 +2.551950	 -5.916813	 -7.604145	 -0.007339	 +0.002686	 +0.000166	 +0.218882	 +0.500491	 -2.750079	 -45.966397	 +46.708796	 -4.791447
9332469	 +2.557039	 -5.924420	 -7.608352	 -0.005068	 +0.002240	 -0.000109	 +0.218741	 +0.500580	 -2.750450	 -45.961767	 +46.730256	 -4.782993
9337469	 +2.550021	 -5.930250	 -7.582121	 -0.005442	 +0.002570	 +0.000088	 +0.218599	 +0.500670	 -2.750820	 -45.957223	 +46.751784	 -4.774387
9342469	 +2.531093	 -5.913644	 -7.591486	 -0.007957	 +0.002959	 -0.000910	 +0.218441	 +0.500763	 -2.751194	 -45.952561	 +46.773273	 -4.765750
9347469	 +2.532154	 -5.924416	 -7.565220	 -0.006286	 +0.001926	 -0.000508	 +0.218292	 +0.500850	 -2.751568	 -45.947980	 +46.794822	 -4.757009
9352469	 +2.535126	 -5.904306	 -7.573032	 -0.005520	 +0.002449	 +0.000715	 +0.218151	 +0.500939	 -2.751934	 -45.943355	 +46.816276	 -4.748285
9357469	 +2.545734	 -5.925065	 -7.595039	 -0.005408	 +0.002017	 +0.000308	 +0.218008	 +0.501025	 -2.752303	 -45.938737	 +46.837811	 -4.739698
9362469	 +2.565290	 -5.897892	 -7.571422	 -0.005477	 +0.002928	 +0.000612	 +0.217867	 +0.501116	 -2.752669	 -45.934216	 +46.859192	 -4.731027
9367469	 +2.541966	 -5.884650	 -7.561239	 -0.006478	 +0.001802	 +0.000005	 +0.217718	 +0.501202	 -2.753040	 -45.929600	 +46.880555	 -4.722240
9372469	 +2.553571	 -5.909069	 -7.575119	 -0.006562	 +0.002357	 +0.000722	 +0.217571	 +0.501290	 -2.753407	 -45.925022	 +46.902019	 -4.713561
9377469	 +2.552895	 -5.939890	 -7.573448	 -0.006983	 +0.002006	 -0.000674	 +0.217418	 +0.501378	 -2.753782	 -45.920479	 +46.923635	 -4.704898
9382469	 +2.538526	 -5.936566	 -7.561320	 -0.004584	 +0.003030	 -0.000556	 +0.217278	 +0.501470	 -2.754154	 -45.915898	 +46.945264	 -4.696143
9387469	 +2.549933	 -5.928785	 -7.563098	 -0.004628	 +0.003228	 +0.000420	 +0.217140	 +0.501562	 -2.754521	 -45.911340	 +46.966841	 -4.687411
9392469	 +2.543769	 -5.917629	 -7.597609	 -0.005682	 +0.003287	 +0.000256	 +0.216996	 +0.501655	 -2.754889	 -45.906643	 +46.988377	 -4.678799
9397469	 +2.518149	 -5.893464	 -7.597505	 -0.005952	 +0.001683	 +0.000440	 +0.216851	 +0.501740	 -2.755258	 -45.901802	 +47.009844	 -4.670099
9402469	 +2.547849	 -5.901740	 -7.567788	 -0.005907	 +0.002587	 -0.000425	 +0.216704	 +0.501830	 -2.755631	 -45.897161	 +47.031310	 -4.661347
9407469	 +2.548743	 -5.910334	 -7.592227	 -0.005130	 +0.003565	 +0.000069	 +0.216563	 +0.501924	 -2.756000	 -45.892463	 +47.052819	 -4.652707
9407469	 +2.548743	 -5.910334	 -7.592227	 -0.005130	 +0.003565	 +0.000069	 +0.216563	 +0.501924	 -2.756000	 -45.892463	 +47.052819	 -4.652707
9412469	 +2.529519	 -5.908118	 -7.535577	 -0.006929	 +0.001979	 -0.000390	 +0.216410	 +0.502011	 -2.756373	 -45.887825	 +47.074359	 -4.643772
9417469	 +2.531687	 -5.918100	 -7.561242	 -0.006451	 +0.002948	 +0.001028	 +0.216265	 +0.502101	 -2.756738	 -45.883134	 +47.095943	 -4.634958
9422469	 +2.524136	 -5.893865	 -7.540183	 -0.006194	 +0.001989	 +0.001009	 +0.216120	 +0.502186	 -2.757103	 -45.878428	 +47.117434	 -4.626010
9427469	 +2.547476	 -5.922805	 -7.587730	 -0.004674	 +0.001621	 +0.001101	 +0.215982	 +0.502269	 -2.757469	 -45.873724	 +47.139022	 -4.617345
9432462	 +2.548758	 -5.925783	 -7.596172	 -0.005644	 +0.001350	 -0.000708	 +0.215835	 +0.502353	 -2.757845	 -45.869000	 +47.160626	 -4.608719
9437462	 +2.540299	 -5.923384	 -7.593943	 -0.006110	 +0.001049	 -0.001203	 +0.215684	 +0.502436	 -2.758224	 -45.864237	 +47.182238	 -4.600058
9442469	 +2.540600	 -5.904494	 -7.609857	 -0.006391	 +0.001773	 +0.000169	 +0.215535	 +0.502521	 -2.758595	 -45.859400	 +47.203762	 -4.591444
9447469	 +2.530227	 -5.896331	 -7.580939	 -0.005539	 +0.001202	 +0.000599	 +0.215391	 +0.502603	 -2.758964	 -45.854578	 +47.225273	 -4.582671
9452469	 +2.525506	 -5.902656	 -7.601113	 -0.006566	 +0.002224	 -0.000203	 +0.215241	 +0.502690	 -2.759336	 -45.849683	 +47.246825	 -4.573975
9457469	 +2.557547	 -5.906849	 -7.593061	 -0.006170	 +0.002498	 -0.000176	 +0.215093	 +0.502779	 -2.759708	 -45.844940	 +47.268349	 -4.565322
9462470	 +2.529706	 -5.921466	 -7.584893	 -0.008012	 +0.000914	 -0.000787	 +0.214933	 +0.502861	 -2.760085	 -45.840116	 +47.289993	 -4.556578
9467469	 +2.545825	 -5.905072	 -7.565686	 -0.005460	 +0.001414	 +0.000409	 +0.214789	 +0.502943	 -2.760455	 -45.835378	 +47.311539	 -4.547771
9472478	 +2.549893	 -5.884099	 -7.594257	 -0.005384	 +0.002226	 -0.000956	 +0.214643	 +0.503032	 -2.760831	 -45.830548	 +47.332981	 -4.539073
9477486	 +2.546096	 -5.918665	 -7.587302	 -0.006592	 +0.002185	 -0.001284	 +0.214489	 +0.503120	 -2.761210	 -45.825758	 +47.354599	 -4.530366
9482714	 +2.538116	 -5.894604	 -7.569982	 -0.007103	 +0.001687	 -0.001261	 +0.214333	 +0.503205	 -2.761589	 -45.820942	 +47.376125	 -4.521539
9487713	 +2.537406	 -5.913665	 -7.574524	 -0.006039	 +0.001355	 +0.000314	 +0.214186	 +0.503288	 -2.761960	 -45.816127	 +47.397743	 -4.512744
9492686	 +2.537208	 -5.927709	 -7.593496	 -0.005615	 +0.001566	 +0.000936	 +0.225496	 +0.504872	 -2.763875	 -44.555423	 +46.803977	 -5.153666
9497469	 +2.538261	 -5.924230	 -7.583197	 -0.005414	 +0.002144	 +0.000864	 +0.228119	 +0.505323	 -2.764615	 -44.246983	 +46.676632	 -5.301912
9502469	 +2.535978	 -5.897834	 -7.526735	 -0.006037	 +0.002023	 +0.001072	 +0.228642	 +0.505500	 -2.765070	 -44.168563	 +46.661805	 -5.330936
9507469	 +2.531031	 -5.910931	 -7.561972	 -0.005757	 +0.001584	 +0.000294	 +0.228658	 +0.505609	 -2.765461	 -44.145553	 +46.674238	 -5.331387
9512469	 +2.538255	 -5.915107	 -7.558893	 -0.006591	 +0.001491	 +0.000350	 +0.228547	 +0.505702	 -2.765836	 -44.135984	 +46.693251	 -5.324909
9517469	 +2.562266	 -5.900160	 -7.612659	 -0.007134	 +0.001891	 +0.000384	 +0.228404	 +0.505793	 -2.766206	 -44.129582	 +46.713733	 -5.317025
9522469	 +2.545634	 -5.898438	 -7.595384	 -0.008196	 +0.002421	 -0.000816	 +0.228246	 +0.505886	 -2.766581	 -44.123927	 +46.734626	 -5.308619
9527469	 +2.546109	 -5.918899	 -7.593415	 -0.007966	 +0.000933	 -0.000581	 +0.228087	 +0.505972	 -2.766957	 -44.118488	 +46.755712	 -5.300124
9532469	 +2.553719	 -5.902922	 -7.594464	 -0.006761	 +0.001702	 +0.001265	 +0.227938	 +0.506059	 -2.767321	 -44.113094	 +46.776736	 -5.291608
9537469	 +2.538359	 -5.943167	 -7.592892	 -0.006991	 +0.002513	 +0.001309	 +0.227790	 +0.506151	 -2.767684	 -44.107698	 +46.797985	 -5.283080
9542469	 +2.533361	 -5.914661	 -7.583030	 -0.005747	 +0.002575	 +0.000933	 +0.227646	 +0.506242	 -2.768049	 -44.102265	 +46.819114	 -5.274465
9547469	 +2.547619	 -5.905413	 -7.534517	 -0.006275	 +0.001746	 +0.000140	 +0.227497	 +0.506331	 -2.768419	 -44.096998	 +46.840192	 -5.265664
9552469	 +2.533766	 -5.910960	 -7.582691	 -0.006177	 +0.001451	 +0.000009	 +0.227348	 +0.506418	 -2.768791	 -44.091548	 +46.861315	 -5.257038
9557469	 +2.565878	 -5.915302	 -7.555669	 -0.006511	 +0.002272	 +0.000380	 +0.227198	 +0.506509	 -2.769160	 -44.086297	 +46.882417	 -5.248374
9562469	 +2.543008	 -5.916240	 -7.558172	 -0.005567	 +0.002017	 -0.000719	 +0.227051	 +0.506600	 -2.769535	 -44.080940	 +46.903563	 -5.239664
9567469	 +2.527268	 -5.914626	 -7.576321	 -0.005473	 +0.002284	 -0.000162	 +0.226905	 +0.506692	 -2.769906	 -44.075463	 +46.924728	 -5.230987
9572469	 +2.545439	 -5.915545	 -7.540943	 -0.006506	 +0.002872	 +0.000459	 +0.226756	 +0.506785	 -2.770274	 -44.070144	 +46.945881	 -5.222202
9577469	 +2.544902	 -5.898506	 -7.556666	 -0.004707	 +0.001835	 +0.001976	 +0.226620	 +0.506872	 -2.770634	 -44.064754	 +46.966955	 -5.213462
9582469	 +2.534261	 -5.911027	 -7.581061	 -0.005085	 +0.001249	 -0.000235	 +0.226475	 +0.506958	 -2.771008	 -44.059265	 +46.988103	 -5.204809
9587469	 +2.542546	 -5.906837	 -7.584563	 -0.005051	 +0.002352	 -0.000850	 +0.226329	 +0.507051	 -2.771383	 -44.053787	 +47.009223	 -5.196184
9592469	 +2.547770	 -5.900747	 -7.593009	 -0.005601	 +0.002531	 +0.000634	 +0.226185	 +0.507142	 -2.771750	 -44.048292	 +47.030310	 -5.187598
9597469	 +2.552961	 -5.917947	 -7.548611	 -0.005936	 +0.001823	 -0.000215	 +0.226037	 +0.507231	 -2.772123	 -44.042949	 +47.051481	 -5.178849
9602469	 +2.562295	 -5.897935	 -7.576020	 -0.004850	 +0.001683	 +0.000988	 +0.225896	 +0.507318	 -2.772489	 -44.037538	 +47.072542	 -5.170216
9607469	 +2.547930	 -5.916977	 -7.593055	 -0.004611	 +0.001604	 +0.001741	 +0.225759	 +0.507404	 -2.772852	 -44.032042	 +47.093719	 -5.161637
9607469	 +2.547930	 -5.916977	 -7.593055	 -0.004611	 +0.001604	 +0.001741	 +0.225759	 +0.507404	 -2.772852	 -44.032042	 +47.093719	 -5.161637
9612469	 +2.549180	 -5.907169	 -7.568625	 -0.005593	 +0.001544	 -0.000209	 +0.225612	 +0.507491	 -2.773225	 -44.026594	 +47.114854	 -5.152944
9617469	 +2.573555	 -5.906400	 -7.556214	 -0.006979	 +0.002872	 -0.000236	 +0.225459	 +0.507585	 -2.773596	 -44.021269	 +47.135954	 -5.144253
9622469	 +2.531269	 -5.900135	 -7.567691	 -0.007161	 +0.001827	 -0.000381	 +0.225303	 +0.507674	 -2.773970	 -44.015726	 +47.157093	 -5.135498
9627469	 +2.530962	 -5.911862	 -7.576974	 -0.007172	 +0.002967	 -0.000076	 +0.225149	 +0.507768	 -2.774341	 -44.010163	 +47.178292	 -5.126790
9632469	 +2.515263	 -5.918997	 -7.594171	 -0.005848	 +0.003559	 +0.000615	 +0.225004	 +0.507865	 -2.774707	 -44.004494	 +47.199551	 -5.118120
9637469	 +2.535865	 -5.908045	 -7.560530	 -0.005772	 +0.003738	 +0.000685	 +0.224859	 +0.507962	 -2.775072	 -43.998973	 +47.220738	 -5.109344
9642469	 +2.547663	 -5.894156	 -7.561801	 -0.006435	 +0.002334	 +0.001088	 +0.224712	 +0.508051	 -2.775438	 -43.993473	 +47.241844	 -5.100584
